video_id,video_path,category,binary_label,compression,split,original_fps,num_frames
858_861,Face2Face/858_861.mp4,Face2Face,1,c23,train,25.0,594
859_843,Face2Face/859_843.mp4,Face2Face,1,c23,train,30.0,318
860_905,Face2Face/860_905.mp4,Face2Face,1,c23,train,30.0,382
861_858,Face2Face/861_858.mp4,Face2Face,1,c23,train,25.0,483
862_047,Face2Face/862_047.mp4,Face2Face,1,c23,train,30.0,319
863_853,Face2Face/863_853.mp4,Face2Face,1,c23,test,30.0,616
864_839,Face2Face/864_839.mp4,Face2Face,1,c23,train,25.0,385
865_739,Face2Face/865_739.mp4,Face2Face,1,c23,train,60.0,304
866_878,Face2Face/866_878.mp4,Face2Face,1,c23,train,30.0,736
867_765,Face2Face/867_765.mp4,Face2Face,1,c23,train,30.0,388
868_949,Face2Face/868_949.mp4,Face2Face,1,c23,train,30.0,686
869_780,Face2Face/869_780.mp4,Face2Face,1,c23,train,25.0,402
870_001,Face2Face/870_001.mp4,Face2Face,1,c23,val,25.0,460
871_814,Face2Face/871_814.mp4,Face2Face,1,c23,train,30.0,550
872_873,Face2Face/872_873.mp4,Face2Face,1,c23,test,25.0,884
873_872,Face2Face/873_872.mp4,Face2Face,1,c23,train,25.0,474
874_291,Face2Face/874_291.mp4,Face2Face,1,c23,train,30.0,330
875_979,Face2Face/875_979.mp4,Face2Face,1,c23,train,30.0,335
876_891,Face2Face/876_891.mp4,Face2Face,1,c23,train,30.0,296
877_886,Face2Face/877_886.mp4,Face2Face,1,c23,train,25.0,525
878_866,Face2Face/878_866.mp4,Face2Face,1,c23,train,30.0,509
879_963,Face2Face/879_963.mp4,Face2Face,1,c23,test,30.0,692
880_135,Face2Face/880_135.mp4,Face2Face,1,c23,train,24.0,327
881_856,Face2Face/881_856.mp4,Face2Face,1,c23,train,30.0,1103
882_952,Face2Face/882_952.mp4,Face2Face,1,c23,train,30.0,700
883_013,Face2Face/883_013.mp4,Face2Face,1,c23,train,25.0,332
884_968,Face2Face/884_968.mp4,Face2Face,1,c23,train,25.0,300
885_802,Face2Face/885_802.mp4,Face2Face,1,c23,train,25.0,351
886_877,Face2Face/886_877.mp4,Face2Face,1,c23,train,25.0,570
887_275,Face2Face/887_275.mp4,Face2Face,1,c23,train,25.0,424
888_937,Face2Face/888_937.mp4,Face2Face,1,c23,test,25.0,455
889_045,Face2Face/889_045.mp4,Face2Face,1,c23,train,25.0,350
890_837,Face2Face/890_837.mp4,Face2Face,1,c23,train,30.0,443
891_876,Face2Face/891_876.mp4,Face2Face,1,c23,train,30.0,313
892_112,Face2Face/892_112.mp4,Face2Face,1,c23,train,30.0,418
893_913,Face2Face/893_913.mp4,Face2Face,1,c23,train,30.0,634
894_848,Face2Face/894_848.mp4,Face2Face,1,c23,train,25.0,360
895_915,Face2Face/895_915.mp4,Face2Face,1,c23,train,25.0,352
896_128,Face2Face/896_128.mp4,Face2Face,1,c23,val,25.0,735
897_969,Face2Face/897_969.mp4,Face2Face,1,c23,test,25.0,356
898_922,Face2Face/898_922.mp4,Face2Face,1,c23,train,25.0,616
899_914,Face2Face/899_914.mp4,Face2Face,1,c23,train,30.0,307
900_926,Face2Face/900_926.mp4,Face2Face,1,c23,train,25.0,333
901_902,Face2Face/901_902.mp4,Face2Face,1,c23,train,30.0,295
902_901,Face2Face/902_901.mp4,Face2Face,1,c23,train,30.0,523
903_792,Face2Face/903_792.mp4,Face2Face,1,c23,train,25.0,383
904_046,Face2Face/904_046.mp4,Face2Face,1,c23,train,30.0,504
905_860,Face2Face/905_860.mp4,Face2Face,1,c23,test,30.0,459
906_847,Face2Face/906_847.mp4,Face2Face,1,c23,train,30.0,301
907_795,Face2Face/907_795.mp4,Face2Face,1,c23,train,30.0,550
908_207,Face2Face/908_207.mp4,Face2Face,1,c23,val,24.0,346
909_857,Face2Face/909_857.mp4,Face2Face,1,c23,test,30.0,640
910_911,Face2Face/910_911.mp4,Face2Face,1,c23,train,30.0,329
911_910,Face2Face/911_910.mp4,Face2Face,1,c23,train,30.0,292
912_927,Face2Face/912_927.mp4,Face2Face,1,c23,train,25.0,697
913_893,Face2Face/913_893.mp4,Face2Face,1,c23,train,30.0,537
914_899,Face2Face/914_899.mp4,Face2Face,1,c23,train,30.0,560
915_895,Face2Face/915_895.mp4,Face2Face,1,c23,train,25.0,294
916_783,Face2Face/916_783.mp4,Face2Face,1,c23,train,30.0,403
917_924,Face2Face/917_924.mp4,Face2Face,1,c23,train,25.0,1248
918_934,Face2Face/918_934.mp4,Face2Face,1,c23,train,25.0,377
919_015,Face2Face/919_015.mp4,Face2Face,1,c23,train,30.0,437
920_811,Face2Face/920_811.mp4,Face2Face,1,c23,train,25.0,542
921_569,Face2Face/921_569.mp4,Face2Face,1,c23,val,30.0,335
922_898,Face2Face/922_898.mp4,Face2Face,1,c23,val,25.0,349
923_023,Face2Face/923_023.mp4,Face2Face,1,c23,train,25.0,553
924_917,Face2Face/924_917.mp4,Face2Face,1,c23,val,25.0,448
925_933,Face2Face/925_933.mp4,Face2Face,1,c23,train,30.0,494
926_900,Face2Face/926_900.mp4,Face2Face,1,c23,test,25.0,341
927_912,Face2Face/927_912.mp4,Face2Face,1,c23,train,25.0,647
928_160,Face2Face/928_160.mp4,Face2Face,1,c23,train,30.0,534
929_962,Face2Face/929_962.mp4,Face2Face,1,c23,train,30.0,460
930_763,Face2Face/930_763.mp4,Face2Face,1,c23,train,30.0,812
931_936,Face2Face/931_936.mp4,Face2Face,1,c23,train,25.0,297
932_384,Face2Face/932_384.mp4,Face2Face,1,c23,train,25.0,462
933_925,Face2Face/933_925.mp4,Face2Face,1,c23,train,30.0,356
934_918,Face2Face/934_918.mp4,Face2Face,1,c23,train,25.0,472
935_733,Face2Face/935_733.mp4,Face2Face,1,c23,train,25.0,518
936_931,Face2Face/936_931.mp4,Face2Face,1,c23,train,25.0,319
937_888,Face2Face/937_888.mp4,Face2Face,1,c23,train,25.0,307
938_987,Face2Face/938_987.mp4,Face2Face,1,c23,train,25.0,575
939_115,Face2Face/939_115.mp4,Face2Face,1,c23,test,30.0,320
940_941,Face2Face/940_941.mp4,Face2Face,1,c23,train,25.0,494
941_940,Face2Face/941_940.mp4,Face2Face,1,c23,val,25.0,309
942_943,Face2Face/942_943.mp4,Face2Face,1,c23,train,25.0,470
943_942,Face2Face/943_942.mp4,Face2Face,1,c23,train,25.0,495
944_032,Face2Face/944_032.mp4,Face2Face,1,c23,val,30.0,310
945_044,Face2Face/945_044.mp4,Face2Face,1,c23,train,30.0,335
946_049,Face2Face/946_049.mp4,Face2Face,1,c23,train,30.0,360
947_951,Face2Face/947_951.mp4,Face2Face,1,c23,test,30.0,1176
948_965,Face2Face/948_965.mp4,Face2Face,1,c23,test,30.0,348
949_868,Face2Face/949_868.mp4,Face2Face,1,c23,train,30.0,431
950_836,Face2Face/950_836.mp4,Face2Face,1,c23,train,30.0,343
951_947,Face2Face/951_947.mp4,Face2Face,1,c23,train,30.0,641
952_882,Face2Face/952_882.mp4,Face2Face,1,c23,train,30.0,333
953_974,Face2Face/953_974.mp4,Face2Face,1,c23,train,25.0,318
954_976,Face2Face/954_976.mp4,Face2Face,1,c23,train,25.0,328
955_078,Face2Face/955_078.mp4,Face2Face,1,c23,train,25.0,523
956_958,Face2Face/956_958.mp4,Face2Face,1,c23,train,25.0,392
957_959,Face2Face/957_959.mp4,Face2Face,1,c23,train,30.0,482
958_956,Face2Face/958_956.mp4,Face2Face,1,c23,train,25.0,542
959_957,Face2Face/959_957.mp4,Face2Face,1,c23,train,30.0,418
960_999,Face2Face/960_999.mp4,Face2Face,1,c23,train,30.0,335
961_069,Face2Face/961_069.mp4,Face2Face,1,c23,train,30.0,774
962_929,Face2Face/962_929.mp4,Face2Face,1,c23,train,30.0,462
963_879,Face2Face/963_879.mp4,Face2Face,1,c23,train,30.0,839
964_174,Face2Face/964_174.mp4,Face2Face,1,c23,train,60.0,414
965_948,Face2Face/965_948.mp4,Face2Face,1,c23,train,30.0,434
966_988,Face2Face/966_988.mp4,Face2Face,1,c23,train,25.0,455
967_984,Face2Face/967_984.mp4,Face2Face,1,c23,val,25.0,339
968_884,Face2Face/968_884.mp4,Face2Face,1,c23,train,25.0,343
969_897,Face2Face/969_897.mp4,Face2Face,1,c23,train,25.0,333
970_973,Face2Face/970_973.mp4,Face2Face,1,c23,train,25.0,533
971_564,Face2Face/971_564.mp4,Face2Face,1,c23,train,30.0,648
972_718,Face2Face/972_718.mp4,Face2Face,1,c23,train,25.0,578
973_970,Face2Face/973_970.mp4,Face2Face,1,c23,train,25.0,476
974_953,Face2Face/974_953.mp4,Face2Face,1,c23,train,25.0,351
975_978,Face2Face/975_978.mp4,Face2Face,1,c23,train,30.0,757
976_954,Face2Face/976_954.mp4,Face2Face,1,c23,train,25.0,376
977_075,Face2Face/977_075.mp4,Face2Face,1,c23,train,30.0,613
978_975,Face2Face/978_975.mp4,Face2Face,1,c23,train,30.0,304
979_875,Face2Face/979_875.mp4,Face2Face,1,c23,train,30.0,422
980_992,Face2Face/980_992.mp4,Face2Face,1,c23,val,25.0,718
981_985,Face2Face/981_985.mp4,Face2Face,1,c23,train,25.0,343
982_004,Face2Face/982_004.mp4,Face2Face,1,c23,train,25.0,309
983_113,Face2Face/983_113.mp4,Face2Face,1,c23,train,25.0,841
984_967,Face2Face/984_967.mp4,Face2Face,1,c23,train,25.0,412
985_981,Face2Face/985_981.mp4,Face2Face,1,c23,train,25.0,372
986_994,Face2Face/986_994.mp4,Face2Face,1,c23,train,25.0,316
987_938,Face2Face/987_938.mp4,Face2Face,1,c23,val,25.0,369
988_966,Face2Face/988_966.mp4,Face2Face,1,c23,val,25.0,364
989_993,Face2Face/989_993.mp4,Face2Face,1,c23,val,25.0,409
990_008,Face2Face/990_008.mp4,Face2Face,1,c23,val,25.0,637
991_064,Face2Face/991_064.mp4,Face2Face,1,c23,train,25.0,402
992_980,Face2Face/992_980.mp4,Face2Face,1,c23,train,25.0,383
993_989,Face2Face/993_989.mp4,Face2Face,1,c23,train,25.0,960
994_986,Face2Face/994_986.mp4,Face2Face,1,c23,train,25.0,828
995_233,Face2Face/995_233.mp4,Face2Face,1,c23,train,30.0,675
996_056,Face2Face/996_056.mp4,Face2Face,1,c23,train,25.0,373
997_040,Face2Face/997_040.mp4,Face2Face,1,c23,val,25.0,548
998_561,Face2Face/998_561.mp4,Face2Face,1,c23,train,30.0,416
999_960,Face2Face/999_960.mp4,Face2Face,1,c23,train,30.0,345
000_003,FaceShifter/000_003.mp4,FaceShifter,1,c23,train,25.0,396
001_870,FaceShifter/001_870.mp4,FaceShifter,1,c23,train,25.0,460
002_006,FaceShifter/002_006.mp4,FaceShifter,1,c23,train,30.0,693
003_000,FaceShifter/003_000.mp4,FaceShifter,1,c23,train,25.0,303
004_982,FaceShifter/004_982.mp4,FaceShifter,1,c23,train,25.0,309
005_010,FaceShifter/005_010.mp4,FaceShifter,1,c23,train,25.0,385
006_002,FaceShifter/006_002.mp4,FaceShifter,1,c23,train,30.0,310
007_132,FaceShifter/007_132.mp4,FaceShifter,1,c23,train,25.0,505
008_990,FaceShifter/008_990.mp4,FaceShifter,1,c23,train,25.0,637
009_027,FaceShifter/009_027.mp4,FaceShifter,1,c23,val,30.0,588
010_005,FaceShifter/010_005.mp4,FaceShifter,1,c23,train,25.0,474
011_805,FaceShifter/011_805.mp4,FaceShifter,1,c23,train,24.0,632
012_026,FaceShifter/012_026.mp4,FaceShifter,1,c23,train,25.0,363
013_883,FaceShifter/013_883.mp4,FaceShifter,1,c23,train,25.0,332
014_790,FaceShifter/014_790.mp4,FaceShifter,1,c23,train,30.0,676
015_919,FaceShifter/015_919.mp4,FaceShifter,1,c23,train,30.0,437
016_209,FaceShifter/016_209.mp4,FaceShifter,1,c23,train,30.0,678
017_803,FaceShifter/017_803.mp4,FaceShifter,1,c23,test,30.0,398
018_019,FaceShifter/018_019.mp4,FaceShifter,1,c23,test,30.0,432
019_018,FaceShifter/019_018.mp4,FaceShifter,1,c23,train,30.0,1385
020_344,FaceShifter/020_344.mp4,FaceShifter,1,c23,train,25.0,390
021_312,FaceShifter/021_312.mp4,FaceShifter,1,c23,train,30.0,431
022_489,FaceShifter/022_489.mp4,FaceShifter,1,c23,train,30.0,325
023_923,FaceShifter/023_923.mp4,FaceShifter,1,c23,train,25.0,553
024_073,FaceShifter/024_073.mp4,FaceShifter,1,c23,test,25.0,306
025_067,FaceShifter/025_067.mp4,FaceShifter,1,c23,val,30.0,747
026_012,FaceShifter/026_012.mp4,FaceShifter,1,c23,train,25.0,322
027_009,FaceShifter/027_009.mp4,FaceShifter,1,c23,train,30.0,315
028_068,FaceShifter/028_068.mp4,FaceShifter,1,c23,train,30.0,434
029_048,FaceShifter/029_048.mp4,FaceShifter,1,c23,train,25.0,416
030_193,FaceShifter/030_193.mp4,FaceShifter,1,c23,train,30.0,297
031_163,FaceShifter/031_163.mp4,FaceShifter,1,c23,train,30.0,482
032_944,FaceShifter/032_944.mp4,FaceShifter,1,c23,train,30.0,310
033_097,FaceShifter/033_097.mp4,FaceShifter,1,c23,train,25.0,809
034_590,FaceShifter/034_590.mp4,FaceShifter,1,c23,train,30.0,407
035_036,FaceShifter/035_036.mp4,FaceShifter,1,c23,test,25.0,423
036_035,FaceShifter/036_035.mp4,FaceShifter,1,c23,train,25.0,337
037_072,FaceShifter/037_072.mp4,FaceShifter,1,c23,train,25.0,454
038_125,FaceShifter/038_125.mp4,FaceShifter,1,c23,train,30.0,305
039_058,FaceShifter/039_058.mp4,FaceShifter,1,c23,train,30.0,609
040_997,FaceShifter/040_997.mp4,FaceShifter,1,c23,train,25.0,548
041_063,FaceShifter/041_063.mp4,FaceShifter,1,c23,train,25.0,349
042_084,FaceShifter/042_084.mp4,FaceShifter,1,c23,val,15.0,338
043_110,FaceShifter/043_110.mp4,FaceShifter,1,c23,train,30.0,495
044_945,FaceShifter/044_945.mp4,FaceShifter,1,c23,train,30.0,335
045_889,FaceShifter/045_889.mp4,FaceShifter,1,c23,train,25.0,350
046_904,FaceShifter/046_904.mp4,FaceShifter,1,c23,val,30.0,504
047_862,FaceShifter/047_862.mp4,FaceShifter,1,c23,train,30.0,319
048_029,FaceShifter/048_029.mp4,FaceShifter,1,c23,train,25.0,485
049_946,FaceShifter/049_946.mp4,FaceShifter,1,c23,train,30.0,360
050_059,FaceShifter/050_059.mp4,FaceShifter,1,c23,train,25.0,530
051_332,FaceShifter/051_332.mp4,FaceShifter,1,c23,train,25.0,717
052_108,FaceShifter/052_108.mp4,FaceShifter,1,c23,train,30.0,323
053_095,FaceShifter/053_095.mp4,FaceShifter,1,c23,train,25.0,417
054_071,FaceShifter/054_071.mp4,FaceShifter,1,c23,train,30.0,368
055_147,FaceShifter/055_147.mp4,FaceShifter,1,c23,train,30.0,394
056_996,FaceShifter/056_996.mp4,FaceShifter,1,c23,train,25.0,373
057_070,FaceShifter/057_070.mp4,FaceShifter,1,c23,train,25.0,431
058_039,FaceShifter/058_039.mp4,FaceShifter,1,c23,train,30.0,669
059_050,FaceShifter/059_050.mp4,FaceShifter,1,c23,train,25.0,721
060_088,FaceShifter/060_088.mp4,FaceShifter,1,c23,train,25.0,844
061_080,FaceShifter/061_080.mp4,FaceShifter,1,c23,train,25.0,337
062_066,FaceShifter/062_066.mp4,FaceShifter,1,c23,train,30.0,423
063_041,FaceShifter/063_041.mp4,FaceShifter,1,c23,train,25.0,930
064_991,FaceShifter/064_991.mp4,FaceShifter,1,c23,test,25.0,402
065_089,FaceShifter/065_089.mp4,FaceShifter,1,c23,train,25.0,442
066_062,FaceShifter/066_062.mp4,FaceShifter,1,c23,train,30.0,435
067_025,FaceShifter/067_025.mp4,FaceShifter,1,c23,train,30.0,538
068_028,FaceShifter/068_028.mp4,FaceShifter,1,c23,train,30.0,401
069_961,FaceShifter/069_961.mp4,FaceShifter,1,c23,train,30.0,774
070_057,FaceShifter/070_057.mp4,FaceShifter,1,c23,train,25.0,367
071_054,FaceShifter/071_054.mp4,FaceShifter,1,c23,train,30.0,453
072_037,FaceShifter/072_037.mp4,FaceShifter,1,c23,train,25.0,311
073_024,FaceShifter/073_024.mp4,FaceShifter,1,c23,train,25.0,703
074_825,FaceShifter/074_825.mp4,FaceShifter,1,c23,train,25.0,345
075_977,FaceShifter/075_977.mp4,FaceShifter,1,c23,train,30.0,613
076_079,FaceShifter/076_079.mp4,FaceShifter,1,c23,val,30.0,329
077_100,FaceShifter/077_100.mp4,FaceShifter,1,c23,train,25.0,611
078_955,FaceShifter/078_955.mp4,FaceShifter,1,c23,train,25.0,523
079_076,FaceShifter/079_076.mp4,FaceShifter,1,c23,train,30.0,424
080_061,FaceShifter/080_061.mp4,FaceShifter,1,c23,train,25.0,483
081_087,FaceShifter/081_087.mp4,FaceShifter,1,c23,train,25.0,1170
082_103,FaceShifter/082_103.mp4,FaceShifter,1,c23,train,25.0,316
083_213,FaceShifter/083_213.mp4,FaceShifter,1,c23,train,30.0,545
084_042,FaceShifter/084_042.mp4,FaceShifter,1,c23,train,24.0,375
085_124,FaceShifter/085_124.mp4,FaceShifter,1,c23,train,25.0,329
086_090,FaceShifter/086_090.mp4,FaceShifter,1,c23,test,30.0,935
087_081,FaceShifter/087_081.mp4,FaceShifter,1,c23,train,25.0,309
088_060,FaceShifter/088_060.mp4,FaceShifter,1,c23,train,25.0,665
089_065,FaceShifter/089_065.mp4,FaceShifter,1,c23,train,25.0,751
090_086,FaceShifter/090_086.mp4,FaceShifter,1,c23,train,30.0,687
091_116,FaceShifter/091_116.mp4,FaceShifter,1,c23,train,30.0,639
092_098,FaceShifter/092_098.mp4,FaceShifter,1,c23,train,25.0,460
093_121,FaceShifter/093_121.mp4,FaceShifter,1,c23,train,24.0,308
094_111,FaceShifter/094_111.mp4,FaceShifter,1,c23,train,25.0,559
095_053,FaceShifter/095_053.mp4,FaceShifter,1,c23,train,25.0,1006
096_101,FaceShifter/096_101.mp4,FaceShifter,1,c23,train,30.0,504
097_033,FaceShifter/097_033.mp4,FaceShifter,1,c23,train,25.0,478
098_092,FaceShifter/098_092.mp4,FaceShifter,1,c23,train,25.0,299
099_295,FaceShifter/099_295.mp4,FaceShifter,1,c23,train,25.0,613
100_077,FaceShifter/100_077.mp4,FaceShifter,1,c23,train,25.0,423
101_096,FaceShifter/101_096.mp4,FaceShifter,1,c23,val,30.0,1148
102_114,FaceShifter/102_114.mp4,FaceShifter,1,c23,train,25.0,389
103_082,FaceShifter/103_082.mp4,FaceShifter,1,c23,train,25.0,595
104_126,FaceShifter/104_126.mp4,FaceShifter,1,c23,train,30.0,462
105_180,FaceShifter/105_180.mp4,FaceShifter,1,c23,train,30.0,300
106_198,FaceShifter/106_198.mp4,FaceShifter,1,c23,train,30.0,356
107_109,FaceShifter/107_109.mp4,FaceShifter,1,c23,train,25.0,556
108_052,FaceShifter/108_052.mp4,FaceShifter,1,c23,train,30.0,300
109_107,FaceShifter/109_107.mp4,FaceShifter,1,c23,train,25.0,298
110_043,FaceShifter/110_043.mp4,FaceShifter,1,c23,train,30.0,565
111_094,FaceShifter/111_094.mp4,FaceShifter,1,c23,train,25.0,433
112_892,FaceShifter/112_892.mp4,FaceShifter,1,c23,train,30.0,418
113_983,FaceShifter/113_983.mp4,FaceShifter,1,c23,train,25.0,841
114_102,FaceShifter/114_102.mp4,FaceShifter,1,c23,train,25.0,1269
115_939,FaceShifter/115_939.mp4,FaceShifter,1,c23,train,30.0,320
116_091,FaceShifter/116_091.mp4,FaceShifter,1,c23,train,30.0,327
117_217,FaceShifter/117_217.mp4,FaceShifter,1,c23,train,25.0,548
118_120,FaceShifter/118_120.mp4,FaceShifter,1,c23,train,25.0,352
119_123,FaceShifter/119_123.mp4,FaceShifter,1,c23,train,30.0,502
120_118,FaceShifter/120_118.mp4,FaceShifter,1,c23,test,25.0,405
121_093,FaceShifter/121_093.mp4,FaceShifter,1,c23,train,24.0,553
122_144,FaceShifter/122_144.mp4,FaceShifter,1,c23,train,30.0,309
123_119,FaceShifter/123_119.mp4,FaceShifter,1,c23,val,29.0,514
124_085,FaceShifter/124_085.mp4,FaceShifter,1,c23,test,25.0,318
125_038,FaceShifter/125_038.mp4,FaceShifter,1,c23,test,30.0,500
126_104,FaceShifter/126_104.mp4,FaceShifter,1,c23,train,30.0,328
127_129,FaceShifter/127_129.mp4,FaceShifter,1,c23,train,30.0,864
128_896,FaceShifter/128_896.mp4,FaceShifter,1,c23,train,25.0,735
129_127,FaceShifter/129_127.mp4,FaceShifter,1,c23,train,30.0,330
130_139,FaceShifter/130_139.mp4,FaceShifter,1,c23,train,25.0,662
131_518,FaceShifter/131_518.mp4,FaceShifter,1,c23,train,15.0,306
132_007,FaceShifter/132_007.mp4,FaceShifter,1,c23,train,25.0,413
133_148,FaceShifter/133_148.mp4,FaceShifter,1,c23,train,30.0,767
134_192,FaceShifter/134_192.mp4,FaceShifter,1,c23,test,30.0,346
135_880,FaceShifter/135_880.mp4,FaceShifter,1,c23,train,24.0,327
136_285,FaceShifter/136_285.mp4,FaceShifter,1,c23,test,30.0,611
137_165,FaceShifter/137_165.mp4,FaceShifter,1,c23,val,25.0,606
138_142,FaceShifter/138_142.mp4,FaceShifter,1,c23,val,25.0,410
139_130,FaceShifter/139_130.mp4,FaceShifter,1,c23,val,25.0,378
140_143,FaceShifter/140_143.mp4,FaceShifter,1,c23,train,25.0,485
141_161,FaceShifter/141_161.mp4,FaceShifter,1,c23,train,30.0,508
142_138,FaceShifter/142_138.mp4,FaceShifter,1,c23,train,25.0,962
143_140,FaceShifter/143_140.mp4,FaceShifter,1,c23,train,25.0,414
144_122,FaceShifter/144_122.mp4,FaceShifter,1,c23,train,29.0,344
145_299,FaceShifter/145_299.mp4,FaceShifter,1,c23,train,15.0,475
146_256,FaceShifter/146_256.mp4,FaceShifter,1,c23,train,24.0,1003
147_055,FaceShifter/147_055.mp4,FaceShifter,1,c23,test,30.0,667
148_133,FaceShifter/148_133.mp4,FaceShifter,1,c23,train,30.0,475
149_152,FaceShifter/149_152.mp4,FaceShifter,1,c23,train,25.0,363
150_153,FaceShifter/150_153.mp4,FaceShifter,1,c23,val,25.0,456
151_225,FaceShifter/151_225.mp4,FaceShifter,1,c23,train,30.0,347
152_149,FaceShifter/152_149.mp4,FaceShifter,1,c23,train,25.0,313
153_150,FaceShifter/153_150.mp4,FaceShifter,1,c23,train,25.0,732
154_386,FaceShifter/154_386.mp4,FaceShifter,1,c23,train,30.0,594
155_576,FaceShifter/155_576.mp4,FaceShifter,1,c23,test,25.0,829
156_243,FaceShifter/156_243.mp4,FaceShifter,1,c23,val,25.0,518
157_245,FaceShifter/157_245.mp4,FaceShifter,1,c23,train,25.0,486
158_379,FaceShifter/158_379.mp4,FaceShifter,1,c23,train,30.0,444
159_175,FaceShifter/159_175.mp4,FaceShifter,1,c23,train,25.0,325
160_928,FaceShifter/160_928.mp4,FaceShifter,1,c23,train,30.0,534
161_141,FaceShifter/161_141.mp4,FaceShifter,1,c23,val,30.0,369
162_330,FaceShifter/162_330.mp4,FaceShifter,1,c23,train,30.0,685
163_031,FaceShifter/163_031.mp4,FaceShifter,1,c23,train,30.0,304
164_216,FaceShifter/164_216.mp4,FaceShifter,1,c23,train,25.0,1021
165_137,FaceShifter/165_137.mp4,FaceShifter,1,c23,train,25.0,387
166_167,FaceShifter/166_167.mp4,FaceShifter,1,c23,val,25.0,756
167_166,FaceShifter/167_166.mp4,FaceShifter,1,c23,train,25.0,341
168_222,FaceShifter/168_222.mp4,FaceShifter,1,c23,train,30.0,1228
169_227,FaceShifter/169_227.mp4,FaceShifter,1,c23,train,30.0,649
170_186,FaceShifter/170_186.mp4,FaceShifter,1,c23,train,30.0,504
171_173,FaceShifter/171_173.mp4,FaceShifter,1,c23,test,30.0,541
172_582,FaceShifter/172_582.mp4,FaceShifter,1,c23,test,30.0,752
173_171,FaceShifter/173_171.mp4,FaceShifter,1,c23,train,30.0,721
174_964,FaceShifter/174_964.mp4,FaceShifter,1,c23,train,60.0,414
175_159,FaceShifter/175_159.mp4,FaceShifter,1,c23,train,25.0,504
176_190,FaceShifter/176_190.mp4,FaceShifter,1,c23,train,30.0,376
177_211,FaceShifter/177_211.mp4,FaceShifter,1,c23,train,25.0,410
178_598,FaceShifter/178_598.mp4,FaceShifter,1,c23,test,25.0,521
179_212,FaceShifter/179_212.mp4,FaceShifter,1,c23,train,30.0,1260
180_105,FaceShifter/180_105.mp4,FaceShifter,1,c23,train,30.0,569
181_199,FaceShifter/181_199.mp4,FaceShifter,1,c23,train,30.0,478
182_242,FaceShifter/182_242.mp4,FaceShifter,1,c23,test,30.0,620
183_253,FaceShifter/183_253.mp4,FaceShifter,1,c23,train,30.0,390
184_205,FaceShifter/184_205.mp4,FaceShifter,1,c23,train,25.0,1254
185_276,FaceShifter/185_276.mp4,FaceShifter,1,c23,train,25.0,875
186_170,FaceShifter/186_170.mp4,FaceShifter,1,c23,train,30.0,334
187_234,FaceShifter/187_234.mp4,FaceShifter,1,c23,train,30.0,986
188_191,FaceShifter/188_191.mp4,FaceShifter,1,c23,train,30.0,310
189_200,FaceShifter/189_200.mp4,FaceShifter,1,c23,test,25.0,512
190_176,FaceShifter/190_176.mp4,FaceShifter,1,c23,test,30.0,331
191_188,FaceShifter/191_188.mp4,FaceShifter,1,c23,test,30.0,372
192_134,FaceShifter/192_134.mp4,FaceShifter,1,c23,train,30.0,287
193_030,FaceShifter/193_030.mp4,FaceShifter,1,c23,train,30.0,372
194_235,FaceShifter/194_235.mp4,FaceShifter,1,c23,train,25.0,567
195_442,FaceShifter/195_442.mp4,FaceShifter,1,c23,train,25.0,333
196_310,FaceShifter/196_310.mp4,FaceShifter,1,c23,train,25.0,426
197_224,FaceShifter/197_224.mp4,FaceShifter,1,c23,train,25.0,880
198_106,FaceShifter/198_106.mp4,FaceShifter,1,c23,train,30.0,392
199_181,FaceShifter/199_181.mp4,FaceShifter,1,c23,train,30.0,368
200_189,FaceShifter/200_189.mp4,FaceShifter,1,c23,train,25.0,719
201_203,FaceShifter/201_203.mp4,FaceShifter,1,c23,train,25.0,863
202_348,FaceShifter/202_348.mp4,FaceShifter,1,c23,train,25.0,323
203_201,FaceShifter/203_201.mp4,FaceShifter,1,c23,val,25.0,446
204_230,FaceShifter/204_230.mp4,FaceShifter,1,c23,train,30.0,515
205_184,FaceShifter/205_184.mp4,FaceShifter,1,c23,train,25.0,307
206_221,FaceShifter/206_221.mp4,FaceShifter,1,c23,train,25.0,714
207_908,FaceShifter/207_908.mp4,FaceShifter,1,c23,train,24.0,346
208_215,FaceShifter/208_215.mp4,FaceShifter,1,c23,train,25.0,465
209_016,FaceShifter/209_016.mp4,FaceShifter,1,c23,train,30.0,337
210_241,FaceShifter/210_241.mp4,FaceShifter,1,c23,train,30.0,839
211_177,FaceShifter/211_177.mp4,FaceShifter,1,c23,val,25.0,527
212_179,FaceShifter/212_179.mp4,FaceShifter,1,c23,train,30.0,415
213_083,FaceShifter/213_083.mp4,FaceShifter,1,c23,test,30.0,378
214_255,FaceShifter/214_255.mp4,FaceShifter,1,c23,train,30.0,462
215_208,FaceShifter/215_208.mp4,FaceShifter,1,c23,train,25.0,588
216_164,FaceShifter/216_164.mp4,FaceShifter,1,c23,train,25.0,476
217_117,FaceShifter/217_117.mp4,FaceShifter,1,c23,train,25.0,702
218_239,FaceShifter/218_239.mp4,FaceShifter,1,c23,train,25.0,353
219_220,FaceShifter/219_220.mp4,FaceShifter,1,c23,train,25.0,350
220_219,FaceShifter/220_219.mp4,FaceShifter,1,c23,train,25.0,357
221_206,FaceShifter/221_206.mp4,FaceShifter,1,c23,train,25.0,718
222_168,FaceShifter/222_168.mp4,FaceShifter,1,c23,train,30.0,407
