key,video_id,frame_path,category,video_name,label,binary_label,split,frame_number,original_frame_index,timestamp,video_fps,extraction_fps,width,height,face_detected,num_faces,face_confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_source,landmarks,alignment_mode,crop_scale,align_status,crop_status,crop_x1,crop_y1,crop_x2,crop_y2,crop_size,crop_source,aligned_width,aligned_height,aligned_size,align_canvas_width,align_canvas_height,align_canvas_size,affine_matrix,image_format,detect_every_k
original/007/007_frame_00077,original/007,original/007_frame_00077.jpg,original,007,real,1,train,77,385,15.4,25.0,5,600,480,1,1,0.998768,319,91,393,186,interpolated,"{'left_eye': [371.5046142578125, 131.96187744140624], 'right_eye': [337.6117370605469, 126.86556549072264], 'nose': [349.9483459472656, 146.17730712890625], 'mouth_left': [362.85353393554686, 165.34378051757812], 'mouth_right': [334.98121337890626, 160.84835205078124]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[1.084554275686363, -3.2046865366786794, 259.66004085507114], [3.2046865366786794, 1.084554275686363, -1064.9633172326644]]",.jpg,5
original/007/007_frame_00078,original/007,original/007_frame_00078.jpg,original,007,real,1,train,78,390,15.6,25.0,5,600,480,1,1,0.998768,319,92,394,188,interpolated,"{'left_eye': [373.6809326171875, 133.72484436035157], 'right_eye': [339.37623901367186, 128.36336975097657], 'nose': [352.4406921386719, 148.66058349609375], 'mouth_left': [365.2306335449219, 167.2371826171875], 'mouth_right': [336.75343627929686, 162.47249450683594]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[1.0471536391390743, -3.166280780936288, 271.0277274669296], [3.166280780936288, 1.0471536391390743, -1055.1028648442302]]",.jpg,5
original/007/007_frame_00079,original/007,original/007_frame_00079.jpg,original,007,real,1,train,79,395,15.8,25.0,5,600,480,1,1,0.998768,320,92,396,191,interpolated,"{'left_eye': [375.8572509765625, 135.48781127929686], 'right_eye': [341.1407409667969, 129.86117401123047], 'nose': [354.9330383300781, 151.14385986328125], 'mouth_left': [367.60773315429685, 169.13058471679688], 'mouth_right': [338.5256591796875, 164.0966369628906]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[1.010405403437364, -3.1255765776471556, 281.8342301838197], [3.1255765776471556, 1.010405403437364, -1044.2090007393638]]",.jpg,5
original/007/007_frame_00080,original/007,original/007_frame_00080.jpg,original,007,real,1,train,80,400,16.0,25.0,5,600,480,1,1,0.998768,321,93,398,193,detected,"{'left_eye': [378.0335693359375, 137.2507781982422], 'right_eye': [342.9052429199219, 131.35897827148438], 'nose': [357.4253845214844, 153.62713623046875], 'mouth_left': [369.9848327636719, 171.02398681640625], 'mouth_right': [340.2978820800781, 165.7207794189453]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.9744095234460163, -3.082940268843022, 292.08174009028], [3.082940268843022, 0.9744095234460163, -1032.4162390150152]]",.jpg,5
original/007/007_frame_00081,original/007,original/007_frame_00081.jpg,original,007,real,1,train,81,405,16.2,25.0,5,600,480,1,1,0.998768,321,93,397,191,interpolated,"{'left_eye': [377.0599304199219, 134.9237503051758], 'right_eye': [342.0554565429688, 129.90328216552734], 'nose': [356.8788818359375, 150.8412567138672], 'mouth_left': [369.62395629882815, 168.77868957519533], 'mouth_right': [340.31292114257815, 164.2764404296875]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.9285752035969131, -3.127728312154465, 309.0229083602953], [3.127728312154465, 0.9285752035969131, -1037.588548188096]]",.jpg,5
original/007/007_frame_00082,original/007,original/007_frame_00082.jpg,original,007,real,1,train,82,410,16.4,25.0,5,600,480,1,1,0.998768,320,92,396,189,interpolated,"{'left_eye': [376.08629150390624, 132.5967224121094], 'right_eye': [341.2056701660156, 128.4475860595703], 'nose': [356.33237915039064, 148.0553771972656], 'mouth_left': [369.26307983398436, 166.53339233398438], 'mouth_right': [340.3279602050781, 162.8321014404297]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.8794991372409354, -3.1683557162086102, 326.25499073016977], [3.1683557162086102, 0.8794991372409354, -1040.9483334276765]]",.jpg,5
original/007/007_frame_00083,original/007,original/007_frame_00083.jpg,original,007,real,1,train,83,415,16.6,25.0,5,600,480,1,1,0.998768,320,92,394,186,interpolated,"{'left_eye': [375.11265258789064, 130.26969451904296], 'right_eye': [340.35588378906255, 126.99188995361328], 'nose': [355.78587646484374, 145.26949768066407], 'mouth_left': [368.90220336914064, 164.28809509277343], 'mouth_right': [340.34299926757814, 161.38776245117185]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.8272977837645161, -3.2043965592991066, 343.6960207893792], [3.2043965592991066, 0.8272977837645161, -1042.3897258970942]]",.jpg,5
original/007/007_frame_00084,original/007,original/007_frame_00084.jpg,original,007,real,1,train,84,420,16.8,25.0,5,600,480,1,1,0.998768,319,91,393,184,interpolated,"{'left_eye': [374.139013671875, 127.94266662597656], 'right_eye': [339.50609741210934, 125.53619384765625], 'nose': [355.2393737792969, 142.4836181640625], 'mouth_left': [368.54132690429685, 162.0427978515625], 'mouth_right': [340.3580383300781, 159.94342346191405]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.7721176015343922, -3.2354461915559463, 361.2602865900378], [3.2354461915559463, 0.7721176015343922, -1041.8185495201215]]",.jpg,5
original/007/007_frame_00085,original/007,original/007_frame_00085.jpg,original,007,real,1,train,85,425,17.0,25.0,5,600,480,1,1,0.998972,319,91,392,182,detected,"{'left_eye': [373.1653747558594, 125.61563873291016], 'right_eye': [338.65631103515625, 124.08049774169922], 'nose': [354.69287109375, 139.69773864746094], 'mouth_left': [368.1804504394531, 159.79750061035156], 'mouth_right': [340.3730773925781, 158.49908447265625]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.7141598591849024, -3.2611361092520648, 378.85172381638665], [3.2611361092520648, 0.7141598591849024, -1039.1609678002776]]",.jpg,5
original/007/007_frame_00086,original/007,original/007_frame_00086.jpg,original,007,real,1,train,86,430,17.2,25.0,5,600,480,1,1,0.998504,320,92,392,183,interpolated,"{'left_eye': [373.72759399414065, 127.22698059082032], 'right_eye': [339.2775146484375, 125.68939819335938], 'nose': [355.24507446289067, 142.23870239257815], 'mouth_left': [368.25177001953125, 162.04965515136718], 'mouth_right': [341.2269226074219, 160.73565673828125]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.7701837214827983, -3.2423910781905168, 362.98113916096963], [3.2423910781905168, 0.7701837214827983, -1043.4271832770162]]",.jpg,5
original/007/007_frame_00087,original/007,original/007_frame_00087.jpg,original,007,real,1,train,87,435,17.4,25.0,5,600,480,1,1,0.998504,320,93,393,185,interpolated,"{'left_eye': [374.28981323242186, 128.83832244873048], 'right_eye': [339.8987182617187, 127.29829864501954], 'nose': [355.7972778320312, 144.7796661376953], 'mouth_left': [368.3230895996094, 164.3018096923828], 'mouth_right': [342.08076782226567, 162.97222900390625]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.8246385188779339, -3.2200973210340855, 347.02436790059534], [3.2200973210340855, 0.8246385188779339, -1046.4300109406997]]",.jpg,5
original/007/007_frame_00088,original/007,original/007_frame_00088.jpg,original,007,real,1,train,88,440,17.6,25.0,5,600,480,1,1,0.998504,321,94,393,186,interpolated,"{'left_eye': [374.85203247070314, 130.4496643066406], 'right_eye': [340.519921875, 128.90719909667968], 'nose': [356.3494812011719, 147.3206298828125], 'mouth_left': [368.3944091796875, 166.55396423339843], 'mouth_right': [342.93461303710933, 165.20880126953125]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.8773707554851614, -3.1944017377132514, 331.0368387122423], [3.1944017377132514, 0.8773707554851614, -1048.184637556668]]",.jpg,5
original/007/007_frame_00089,original/007,original/007_frame_00089.jpg,original,007,real,1,train,89,445,17.8,25.0,5,600,480,1,1,0.998504,321,95,394,188,interpolated,"{'left_eye': [375.41425170898435, 132.06100616455078], 'right_eye': [341.14112548828126, 130.51609954833984], 'nose': [356.9016845703125, 149.8615936279297], 'mouth_left': [368.4657287597656, 168.80611877441405], 'mouth_right': [343.78845825195316, 167.44537353515625]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.9282336645615943, -3.1654716529033, 315.076132001177], [3.1654716529033, 0.9282336645615943, -1048.7131668025975]]",.jpg,5
original/007/007_frame_00090,original/007,original/007_frame_00090.jpg,original,007,real,1,train,90,450,18.0,25.0,5,600,480,1,1,0.998504,322,96,394,189,detected,"{'left_eye': [375.9764709472656, 133.67234802246094], 'right_eye': [341.7623291015625, 132.125], 'nose': [357.4538879394531, 152.40255737304688], 'mouth_left': [368.53704833984375, 171.0582733154297], 'mouth_right': [344.6423034667969, 169.68194580078125]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.9771073761423816, -3.1334893280554623, 299.1942134681632], [3.1334893280554623, 0.9771073761423816, -1048.0464122001088]]",.jpg,5
original/007/007_frame_00091,original/007,original/007_frame_00091.jpg,original,007,real,1,train,91,455,18.2,25.0,5,600,480,1,1,0.998504,323,96,396,190,interpolated,"{'left_eye': [377.3428894042969, 134.97576904296875], 'right_eye': [343.1439453125, 132.4629333496094], 'nose': [358.5319213867188, 153.5374755859375], 'mouth_left': [369.7602600097656, 171.50469665527345], 'mouth_right': [344.7965209960938, 169.28578186035156]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.9897171611342729, -3.1301145941100983, 294.98119958797054], [3.1301145941100983, 0.9897171611342729, -1053.2360053734974]]",.jpg,5
original/007/007_frame_00092,original/007,original/007_frame_00092.jpg,original,007,real,1,train,92,460,18.4,25.0,5,600,480,1,1,0.998504,323,96,398,192,interpolated,"{'left_eye': [378.70930786132817, 136.27919006347656], 'right_eye': [344.5255615234375, 132.80086669921874], 'nose': [359.6099548339844, 154.67239379882812], 'mouth_left': [370.9834716796875, 171.9511199951172], 'mouth_right': [344.95073852539065, 168.88961791992188]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[1.00156548961624, -3.1244037728470206, 290.6480412246516], [3.1244037728470206, 1.00156548961624, -1057.479646066799]]",.jpg,5
original/007/007_frame_00093,original/007,original/007_frame_00093.jpg,original,007,real,1,train,93,465,18.6,25.0,5,600,480,1,1,0.998504,324,95,399,193,interpolated,"{'left_eye': [380.07572631835933, 137.58261108398438], 'right_eye': [345.907177734375, 133.13880004882813], 'nose': [360.68798828125, 155.80731201171875], 'mouth_left': [372.20668334960936, 172.39754333496091], 'mouth_right': [345.1049560546875, 168.4934539794922]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.15484531826418735, 3.315594765422785, -401.47023023455284], [-3.315594765422785, 0.15484531826418735, 1391.8969839552242]]",.jpg,5
original/007/007_frame_00094,original/007,original/007_frame_00094.jpg,original,007,real,1,train,94,470,18.8,25.0,5,600,480,1,1,0.998504,324,95,401,195,interpolated,"{'left_eye': [381.4421447753906, 138.8860321044922], 'right_eye': [347.2887939453125, 133.4767333984375], 'nose': [361.7660217285156, 156.94223022460938], 'mouth_left': [373.4298950195313, 172.8439666748047], 'mouth_right': [345.25917358398436, 168.0972900390625]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.007562359813556303, 3.3271951037319316, -352.2177048082546], [-3.3271951037319316, 0.007562359813556303, 1421.6486212028708]]",.jpg,5
original/007/007_frame_00095,original/007,original/007_frame_00095.jpg,original,007,real,1,train,95,475,19.0,25.0,5,600,480,1,1,0.998735,325,95,403,196,detected,"{'left_eye': [382.8085632324219, 140.189453125], 'right_eye': [348.67041015625, 133.81466674804688], 'nose': [362.84405517578125, 158.0771484375], 'mouth_left': [374.6531066894531, 173.29039001464844], 'mouth_right': [345.41339111328125, 167.7011260986328]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[-0.1406552456511801, 3.3232633054784424, -299.9733998848627], [-3.3232633054784424, -0.1406552456511801, 1446.1171497464761]]",.jpg,5
original/007/007_frame_00096,original/007,original/007_frame_00096.jpg,original,007,real,1,train,96,480,19.2,25.0,5,600,480,1,1,0.998735,326,100,403,198,interpolated,"{'left_eye': [380.3144714355469, 143.9802947998047], 'right_eye': [346.6986511230469, 138.8716766357422], 'nose': [360.19898071289066, 162.83478698730468], 'mouth_left': [373.9330261230469, 176.6749420166016], 'mouth_right': [345.9497802734375, 172.3759002685547]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.9152225541769304, -3.1731091615394593, 347.3582521939642], [3.1731091615394593, 0.9152225541769304, -1073.5361732138142]]",.jpg,5
original/007/007_frame_00097,original/007,original/007_frame_00097.jpg,original,007,real,1,train,97,485,19.4,25.0,5,600,480,1,1,0.998735,326,105,402,200,interpolated,"{'left_eye': [377.82037963867185, 147.77113647460936], 'right_eye': [344.7268920898438, 143.9286865234375], 'nose': [357.55390624999995, 167.59242553710936], 'mouth_left': [373.21294555664065, 180.0594940185547], 'mouth_right': [346.4861694335938, 177.05067443847656]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,17,17,336,336,319,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.8213131738779609, -1.9258234914299004, 211.32088984291923], [1.9258234914299004, 0.8213131738779609, -591.0537997593274]]",.jpg,5
original/007/007_frame_00098,original/007,original/007_frame_00098.jpg,original,007,real,1,train,98,490,19.6,25.0,5,600,480,1,1,0.998735,327,109,402,203,interpolated,"{'left_eye': [375.3262878417969, 151.56197814941407], 'right_eye': [342.7551330566406, 148.9856964111328], 'nose': [354.9088317871094, 172.35006408691407], 'mouth_left': [372.49286499023435, 183.4440460205078], 'mouth_right': [347.02255859375, 181.72544860839844]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,131,167,216,253,86,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.5677393097431991, -0.15135461866681288, -10.087638395842646], [0.15135461866681288, 0.5677393097431991, 66.28079418644188]]",.jpg,5
original/007/007_frame_00099,original/007,original/007_frame_00099.jpg,original,007,real,1,train,99,495,19.8,25.0,5,600,480,1,1,0.998735,327,114,401,205,interpolated,"{'left_eye': [372.8321960449219, 155.35281982421876], 'right_eye': [340.78337402343755, 154.04270629882814], 'nose': [352.2637573242187, 177.10770263671873], 'mouth_left': [371.7727844238281, 186.82859802246094], 'mouth_right': [347.55894775390624, 186.4002227783203]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,128,163,222,257,94,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.6017451784437998, -0.22852542699359324, -7.475827862313736], [0.22852542699359324, 0.6017451784437998, 30.641193357530938]]",.jpg,5
original/007/007_frame_00100,original/007,original/007_frame_00100.jpg,original,007,real,1,train,100,500,20.0,25.0,5,600,480,1,1,0.998819,328,119,401,207,detected,"{'left_eye': [370.3381042480469, 159.14366149902344], 'right_eye': [338.8116149902344, 159.09971618652344], 'nose': [349.6186828613281, 181.86534118652344], 'mouth_left': [371.0527038574219, 190.21315002441406], 'mouth_right': [348.0953369140625, 191.0749969482422]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,127,159,229,261,102,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.6313083821357259, -0.30695073067105616, -2.29514922394128], [0.30695073067105616, 0.6313083821357259, -4.730855423217918]]",.jpg,5
original/006/006_frame_00000,original/006,original/006_frame_00000.jpg,original,006,real,1,train,0,0,0.0,30.0,5,1280,720,1,1,0.999077,570,104,766,386,detected,"{'left_eye': [694.0569458007812, 215.1405792236328], 'right_eye': [607.1754150390625, 215.7707061767578], 'nose': [636.4832763671875, 273.6064147949219], 'mouth_left': [689.6991577148438, 313.42919921875], 'mouth_right': [617.6798095703125, 313.9471130371094]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,5,5,336,336,331,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.3204365614398887, -0.6801693427791801, 166.91107599206794], [0.6801693427791801, 0.3204365614398887, -292.39085801264054]]",.jpg,5
original/006/006_frame_00001,original/006,original/006_frame_00001.jpg,original,006,real,1,train,1,6,0.2,30.0,5,1280,720,1,1,0.99906,574,100,769,384,interpolated,"{'left_eye': [699.0905273437501, 212.4628845214844], 'right_eye': [611.8898803710938, 211.75091247558595], 'nose': [641.415087890625, 269.5039520263672], 'mouth_left': [692.5921264648438, 311.7547973632813], 'mouth_right': [621.0671020507813, 311.1178344726562]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.27319694891484914, -1.166812158029755, 302.33302446459476], [1.166812158029755, 0.27319694891484914, -613.4445702398667]]",.jpg,5
original/006/006_frame_00002,original/006,original/006_frame_00002.jpg,original,006,real,1,train,2,12,0.4,30.0,5,1280,720,1,1,0.99906,577,96,772,382,interpolated,"{'left_eye': [704.1241088867187, 209.78518981933593], 'right_eye': [616.6043457031251, 207.73111877441409], 'nose': [646.3468994140626, 265.4014892578125], 'mouth_left': [695.4850952148438, 310.0803955078125], 'mouth_right': [624.45439453125, 308.2885559082031]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.29814744954032796, -1.1574800867151052, 278.6565078224256], [1.1574800867151052, 0.29814744954032796, -617.8511974048043]]",.jpg,5
original/006/006_frame_00003,original/006,original/006_frame_00003.jpg,original,006,real,1,train,3,18,0.6,30.0,5,1280,720,1,1,0.99906,581,92,776,380,interpolated,"{'left_eye': [709.1576904296876, 207.1074951171875], 'right_eye': [621.3188110351563, 203.7113250732422], 'nose': [651.2787109375, 261.2990264892578], 'mouth_left': [698.3780639648437, 308.40599365234374], 'mouth_right': [627.8416870117187, 305.45927734375]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.32224096286703063, -1.146588359596229, 254.99333684940112], [1.146588359596229, 0.32224096286703063, -620.7711725441296]]",.jpg,5
original/006/006_frame_00004,original/006,original/006_frame_00004.jpg,original,006,real,1,train,4,24,0.8,30.0,5,1280,720,1,1,0.99906,584,88,779,378,interpolated,"{'left_eye': [714.1912719726562, 204.42980041503907], 'right_eye': [626.0332763671876, 199.6915313720703], 'nose': [656.2105224609375, 257.1965637207031], 'mouth_left': [701.2710327148437, 306.731591796875], 'mouth_right': [631.2289794921875, 302.62999877929684]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.3453942746832258, -1.134227593176503, 231.44758329761376], [1.134227593176503, 0.3453942746832258, -622.2322070844624]]",.jpg,5
original/006/006_frame_00005,original/006,original/006_frame_00005.jpg,original,006,real,1,train,5,30,1.0,30.0,5,1280,720,1,1,0.99906,588,84,782,376,detected,"{'left_eye': [719.224853515625, 201.75210571289062], 'right_eye': [630.7477416992188, 195.67173767089844], 'nose': [661.142333984375, 253.09410095214844], 'mouth_left': [704.1640014648438, 305.05718994140625], 'mouth_right': [634.6162719726562, 299.80072021484375]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.36753655923379813, -1.1204968073504513, 208.11744756220133], [1.1204968073504513, 0.36753655923379813, -622.2730806116077]]",.jpg,5
original/006/006_frame_00006,original/006,original/006_frame_00006.jpg,original,006,real,1,train,6,36,1.2,30.0,5,1280,720,1,1,0.99906,588,89,783,380,interpolated,"{'left_eye': [720.287060546875, 207.19319763183594], 'right_eye': [631.4910278320312, 200.82356567382814], 'nose': [662.1686645507813, 259.3988830566406], 'mouth_left': [705.1076416015626, 310.2608154296875], 'mouth_right': [635.2387939453125, 304.7850830078125]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.36568214342901884, -1.1195131710619324, 214.99050980630244], [1.1195131710619324, 0.36568214342901884, -624.195941861173]]",.jpg,5
original/006/006_frame_00007,original/006,original/006_frame_00007.jpg,original,006,real,1,train,7,42,1.4,30.0,5,1280,720,1,1,0.99906,589,94,784,385,interpolated,"{'left_eye': [721.349267578125, 212.63428955078126], 'right_eye': [632.2343139648438, 205.97539367675782], 'nose': [663.1949951171875, 265.7036651611328], 'mouth_left': [706.0512817382812, 315.4644409179688], 'mouth_right': [635.8613159179688, 309.7694458007812]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.3637644348871415, -1.1183074159223725, 221.83995359525403], [1.1183074159223725, 0.3637644348871415, -625.9316333781846]]",.jpg,5
original/006/006_frame_00008,original/006,original/006_frame_00008.jpg,original,006,real,1,train,8,48,1.6,30.0,5,1280,720,1,1,0.99906,589,100,786,389,interpolated,"{'left_eye': [722.411474609375, 218.07538146972655], 'right_eye': [632.9776000976562, 211.12722167968752], 'nose': [664.2213256835937, 272.008447265625], 'mouth_left': [706.994921875, 320.66806640625], 'mouth_right': [636.483837890625, 314.75380859375]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.3617839201735377, -1.1168823814539488, 228.66267447259827], [1.1168823814539488, 0.3617839201735377, -627.4805216669357]]",.jpg,5
original/006/006_frame_00009,original/006,original/006_frame_00009.jpg,original,006,real,1,train,9,54,1.8,30.0,5,1280,720,1,1,0.99906,590,105,787,394,interpolated,"{'left_eye': [723.473681640625, 223.51647338867187], 'right_eye': [633.7208862304688, 216.2790496826172], 'nose': [665.24765625, 278.3132293701172], 'mouth_left': [707.9385620117188, 325.87169189453124], 'mouth_right': [637.1063598632812, 319.73817138671876]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.35974364607277026, -1.1152406797969174, 235.45387715400835], [1.1152406797969174, 0.35974364607277026, -628.8435497905044]]",.jpg,5
original/006/006_frame_00010,original/006,original/006_frame_00010.jpg,original,006,real,1,train,10,60,2.0,30.0,5,1280,720,1,1,0.999106,590,110,788,398,detected,"{'left_eye': [724.535888671875, 228.9575653076172], 'right_eye': [634.4641723632812, 221.43087768554688], 'nose': [666.2739868164062, 284.6180114746094], 'mouth_left': [708.8822021484375, 331.0753173828125], 'mouth_right': [637.7288818359375, 324.7225341796875]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.35764421419304127, -1.113385605029367, 242.2106132218854], [1.113385605029367, 0.35764421419304127, -630.0215032696832]]",.jpg,5
original/006/006_frame_00011,original/006,original/006_frame_00011.jpg,original,006,real,1,train,11,66,2.2,30.0,5,1280,720,1,1,0.999106,578,114,777,401,interpolated,"{'left_eye': [708.78056640625, 231.028564453125], 'right_eye': [620.2732299804688, 227.98205871582033], 'nose': [651.8383544921876, 288.6545104980469], 'mouth_left': [698.373828125, 332.96738891601564], 'mouth_right': [628.6377563476562, 330.3100830078125]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.3133120591839762, -1.1398596549419782, 288.12376308499904], [1.1398596549419782, 0.3133120591839762, -621.819183925471]]",.jpg,5
original/006/006_frame_00012,original/006,original/006_frame_00012.jpg,original,006,real,1,train,12,72,2.4,30.0,5,1280,720,1,1,0.999106,567,119,766,404,interpolated,"{'left_eye': [693.025244140625, 233.0995635986328], 'right_eye': [606.0822875976562, 234.53323974609376], 'nose': [637.4027221679687, 292.6910095214844], 'mouth_left': [687.8654541015625, 334.8594604492188], 'mouth_right': [619.546630859375, 335.8976318359375]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.2655500854777347, -1.1619477272905625, 334.0482733016241], [1.1619477272905625, 0.2655500854777347, -608.7480612658924]]",.jpg,5
original/006/006_frame_00013,original/006,original/006_frame_00013.jpg,original,006,real,1,train,13,78,2.6,30.0,5,1280,720,1,1,0.999106,555,123,754,406,interpolated,"{'left_eye': [677.269921875, 235.17056274414062], 'right_eye': [591.8913452148438, 241.0844207763672], 'nose': [622.96708984375, 296.7275085449219], 'mouth_left': [677.357080078125, 336.75153198242185], 'mouth_right': [610.4555053710938, 341.4851806640625]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.328012665416197, -0.7010066227529208, 189.26473541337393], [0.7010066227529208, 0.328012665416197, -307.46137662129746]]",.jpg,5
original/006/006_frame_00014,original/006,original/006_frame_00014.jpg,original,006,real,1,train,14,84,2.8,30.0,5,1280,720,1,1,0.999106,544,128,743,409,interpolated,"{'left_eye': [661.514599609375, 237.24156188964844], 'right_eye': [577.7004028320313, 247.6356018066406], 'nose': [608.5314575195313, 300.7640075683594], 'mouth_left': [666.8487060546875, 338.643603515625], 'mouth_right': [601.3643798828125, 347.0727294921875]}",similarity_5pts_then_bbox_crop,1.3,ok,ok,0,0,336,336,336,aligned_bbox_1.3x,224,224,"[224, 224]",336,336,"[336, 336]","[[0.3048327111189257, -0.7196930755074501, 216.37455168239043], [0.7196930755074501, 0.3048327111189257, -304.8057734220622]]",.jpg,5
